DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of the Territory of Oklahoma. September 05, 1907 19 Okla. 407 91 P. 778
Extracted from page: 33
","Keller v. Hawk, 1907 OK 119, 19 Okla. 407, 91 P. 778 (Okla.Terr. Sep. 05, 1907)
","Sep. 05, 1907",Oklahomasup,Overruled by," 1.  Parks v. Lyons 
83 P.2d 573 , 183 Okla. 529 , 1938 OK 528 , Okla. , (NO. 27712 )
","Oct. 18, 1938"
"Supreme Court of the Territory of Oklahoma. September 20, 1907 19 Okla. 502 91 P. 1040
Extracted from page: 33
","Stark Bros. v. Glaser, 1907 OK 148, 19 Okla. 502, 91 P. 1040 (Okla.Terr. Sep. 20, 1907)
","Sep. 20, 1907",Oklahomasup,Overruled by," 1.  Pittsburg Mortgage Inv. Co. v. Sneed 
159 P. 515 , 60 Okla. 98 , Okla. , (NO. 7545 )
","July 25, 1916"
"March 14, 1967 426 P.2d 679 1967 WL 220162
Extracted from page: 35
","Wooden v. Hale, No. 41277, 1967 OK 69, 426 P.2d 679, 1967 WL 220162 (Okla. Mar. 14, 1967)
","Mar. 14, 1967",Oklahomasup,Overruled by," 1.  Unah By and Through Unah v. Martin 
676 P.2d 1366 , 1984 OK 2 , Okla. , (NO. 53387 )
","Feb. 07, 1984"
"Supreme Court of Oklahoma. January 24, 1967 424 P.2d 16 1967 WL 219543
Extracted from page: 35
","Padillow v. Elrod, No. 40786, 1967 OK 18, 424 P.2d 16, 1967 WL 219543 (Okla. Jan. 24, 1967)
","Jan. 24, 1967",Oklahomasup,Overruled by," 1.  Evans v. Olson 
550 P.2d 924 , 1976 OK 64 , Okla. , (NO. 47827 )
","May 25, 1976"
"March 14, 1967 426 P.2d 681 1967 WL 220264
Extracted from page: 39
","Hale v. Hale, No. 41278, 1967 OK 70, 426 P.2d 681, 1967 WL 220264 (Okla. Mar. 14, 1967)
","Mar. 14, 1967",Oklahomasup,Overruled by," 1.  Unah By and Through Unah v. Martin 
676 P.2d 1366 , 1984 OK 2 , Okla. , (NO. 53387 )
","Feb. 07, 1984"
"Supreme Court of Oklahoma. November 07, 1967 440 P.2d 700 1967 WL 222180
Extracted from page: 41
","State ex rel. Nesbitt v. District Court of Mayes County, No. 40844, 1967 OK 228, 440 P.2d 700, 1967 WL 222180 (Okla. Nov. 07, 1967)
","Nov. 07, 1967",Oklahomasup,Overruled by," 1.  Beidleman v. Belford
525 P.2d 649 , 1974 OK 72 , Okla. , (NO. 45987 )
","June 11, 1974"
"Supreme Court of Oklahoma. November 07, 1967 440 P.2d 700 1967 WL 222180
Extracted from page: 41
","State ex rel. Nesbitt v. District Court of Mayes County, No. 40844, 1967 OK 228, 440 P.2d 700, 1967 WL 222180 (Okla. Nov. 07, 1967)
","Nov. 07, 1967",Oklahomasup,Overruled by," 2.  Palmer v. Belford 
527 P.2d 589 , 1974 OK 73 , Okla. , (NO. 45986 )
","June 11, 1974"
"Supreme Court of Oklahoma. April 26, 1960 352 P.2d 924 1960 WL 142583
Extracted from page: 42
","Bacon v. State Indus. Court, No. 38129, 1960 OK 105, 352 P.2d 924, 1960 WL 142583 (Okla. Apr. 26, 1960)
","Apr. 26, 1960",Oklahomasup,Overruled by," 1.  Smedley v. State Indus. Court 
562 P.2d 847 , 1977 OK 55 , Okla. , (NO. 49474 )
","Mar. 29, 1977"
"Supreme Court of Oklahoma. June 21, 1960 353 P.2d 695 1960 WL 142816
Extracted from page: 44
","Groendyke Transport, Inc. v. Gardner, No. 38803, 1960 OK 153, 353 P.2d 695, 1960 WL 142816 (Okla. June 21, 1960)
","June 21, 1960",Oklahomasup,Overruled by," 1.  Garrison v. Bechtel Corp. 
889 P.2d 273 , 1995 OK 2 , Okla. , (NO. 82767 )
","Jan. 24, 1995"
"Supreme Court of Oklahoma. January 26, 1960 349 P.2d 742 1960 WL 141901
Extracted from page: 44
","Marten v. Credit Adjustment Service, Inc., No. 38586, 1960 OK 13, 349 P.2d 742, 1960 WL 141901 (Okla. Jan. 26, 1960)
","Jan. 26, 1960",Oklahomasup,Overruled by," 1.  Marten v. Credit Adjustment Service, Inc. 
378 P.2d 336 , 1963 OK 9 , Okla. , (NO. 39127 )
","Jan. 22, 1963"
