DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"1. September 12, 1955 282 S.W.2d 5
Extracted from page: 48
","Francis v. Sam Miller Motors, No. 44687, 282 S.W.2d 5 (Mo. Sep. 12, 1955)
","Sep. 12, 1955",Missouri,Overruled by," 1.  Hampton v. Big Boy Steel Erection 
121 S.W.3d 220 , Mo. , (NO. SC85456 )
","Dec. 09, 2003"
"1. April 11, 1955 277 S.W.2d 627
Extracted from page: 49
","State v. Baker, No. 44484, 277 S.W.2d 627 (Mo. Apr. 11, 1955)
","Apr. 11, 1955",Missouri,Overruled by," 1.  State v. Barnett  
577 S.W.3d 124 , Mo. , (NO. SC 96138 )
","July 16, 2019"
"12, 1956 365 Mo. 1179 295 S.W.2d 62
Extracted from page: 54
","State ex rel. Boll v. Weinstein, No. 45253, 365 Mo. 1179, 295 S.W.2d 62 (Mo. Nov. 12, 1956)
","Nov. 12, 1956",Missouri,Overruled by," 1.  State ex rel. DePaul Health Center v. Mummert 
870 S.W.2d 820 , Mo. , (NO. 76270 )
","Feb. 22, 1994"
"2. September 10, 1956 365 Mo. 1124 293 S.W.2d 429
Extracted from page: 56
","Phelps v. Watson-Stillman Co., No. 45015, 365 Mo. 1124, 293 S.W.2d 429 (Mo. Sep. 10, 1956)
","Sep. 10, 1956",Missouri,Abrogated by," 1.  Robinson v. Langenbach 
599 S.W.3d 167 , Mo. , (NO. SC 97940 )
","May 12, 2020"
"2. June 05, 1924 304 Mo. 1 262 S.W. 1038
Extracted from page: 60
","Mirick v. Booten, No. (NO. 23634), 304 Mo. 1, 262 S.W. 1038 (Mo. June 05, 1924)
","June 05, 1924",Missouri,Overruled by," 1.  Dillbeck v. Johnson 
129 S.W.2d 885 , 344 Mo. 845 , Mo. , (NO. 36450 )
","June 14, 1939"
"21, 1995 894 S.W.2d 162 1995 WL 86542
Extracted from page: 1
","Reinert v. Director of Revenue, No. 77223, 894 S.W.2d 162, 1995 WL 86542 (Mo. Feb. 21, 1995)
","Feb. 21, 1995",Missouri,Overruled by," 1.  White v. Director of Revenue 
321 S.W.3d 298 , Mo. , (NO. SC90400 )
","Aug. 03, 2010"
"25, 1995 896 S.W.2d 931 1995 WL 237690
Extracted from page: 1
","State ex inf. Nixon v. Corley, No. 77320, 896 S.W.2d 931, 100 Ed. Law Rep. 382, 1995 WL 237690 (Mo. Apr. 25, 1995)
","Apr. 25, 1995",Missouri,Abrogated by," 1.  State v. Olvera 
969 S.W.2d 715 , Mo. , (NO. 80404 )
","May 26, 1998"
"21, 1995 894 S.W.2d 169 1995 WL 86560
Extracted from page: 2
","Luethans v. Washington University, No. 77277, 894 S.W.2d 169, 98 Ed. Law Rep. 564, 10 IER Cases 566, 1995 WL 86560 (Mo. Feb. 21, 1995)
","Feb. 21, 1995",Missouri,Abrogated by," 1.  Keveney v. Missouri Military Academy  
304 S.W.3d 98 , 254 Ed. Law Rep. 1036 , 30 IER Cases 545 , Mo. , (NO. SC89925 )
","Feb. 09, 2010"
"25, 1995 903 S.W.2d 535 1995 WL 434765
Extracted from page: 4
","State ex inf. Fuchs v. Foote, No. 77329, 903 S.W.2d 535, 1995 WL 434765 (Mo. July 25, 1995)
","July 25, 1995",Missouri,Abrogated by," 1.  State v. Olvera 
969 S.W.2d 715 , Mo. , (NO. 80404 )
","May 26, 1998"
"21, 1995 894 S.W.2d 662 1995 WL 124589
Extracted from page: 5
","State v. Silvey, No. 74030, 894 S.W.2d 662, 1995 WL 124589 (Mo. Mar. 21, 1995)
","Mar. 21, 1995",Missouri,Abrogated by," 1.  State v. Porter  
439 S.W.3d 208 , Mo. , (NO. SC93851 )
","July 29, 2014"
"19, 1995 914 S.W.2d 791 1995 WL 749571
Extracted from page: 6
","Beatty v. Metropolitan St. Louis Sewer Dist., No. 77985, 914 S.W.2d 791, 1995 WL 749571 (Mo. Dec. 19, 1995)
","Dec. 19, 1995",Missouri,Overruled by," 1.  Zweig v. Metropolitan St. Louis Sewer Dist.  
412 S.W.3d 223 , Mo. , (NO. SC92581 )
","Nov. 12, 2013"
"Supreme Court of Missouri. February 01, 1875 59 Mo. 215 1875 WL 7887
Extracted from page: 1
","Battel v. Crawford, 59 Mo. 215, 1875 WL 7887 (Mo. Feb. 01, 1875)
","Feb. 01, 1875",Missouri,Overruled by," 1.  Nanson v. Jacob 
6 S.W. 246 , 93 Mo. 331 , 3 Am.St.Rep. 531 , Mo.
","Dec. 19, 1887"
"Supreme Court of Missouri. May 01, 1875 59 Mo. 598 1875 WL 7933
Extracted from page: 3
","Ex parte Alexander, 59 Mo. 598, 21 Am. Rep. 393, 1875 WL 7933 (Mo. May 01, 1875)
","May 01, 1875",Missouri,Overruled by," 1.  Ex parte Verden  
237 S.W. 734 , 291 Mo. 552 , Mo. , (NO. 23311 )
","Feb. 09, 1922"
"Supreme Court of Missouri. May 01, 1875 60 Mo. 265 1875 WL 7963
Extracted from page: 3
","Lester v. Kansas City, St. J. & C.B.R. Co., 60 Mo. 265, 1875 WL 7963 (Mo. May 01, 1875)
","May 01, 1875",Missouri,Overruled by," 1.  Hoover v. Missouri Pac. Ry. Co. 
16 S.W. 480 , Mo.
","May 25, 1891"
"Supreme Court of Missouri. October 01, 1875 61 Mo. 418 1875 WL 8067
Extracted from page: 3
","Gibson v. Vaughan, 61 Mo. 418, 1875 WL 8067 (Mo. Oct. 01, 1875)
","Oct. 01, 1875",Missouri,Overruled by," 1.  Johnson v. Beazley
65 Mo. 250 , 1877 WL 9148 , 27 Am.Rep. 276 , Mo.
","Apr. 01, 1877"
"Supreme Court of Missouri. October 01, 1875 61 Mo. 418 1875 WL 8067
Extracted from page: 3
","Gibson v. Vaughan, 61 Mo. 418, 1875 WL 8067 (Mo. Oct. 01, 1875)
","Oct. 01, 1875",Missouri,Overruled by," 2.  Ewing v. Taylor 
70 Mo. 394 , 1879 WL 8247 , Mo.
","Oct. 01, 1879"
"Supreme Court of Missouri. March 01, 1875 59 Mo. 550 1875 WL 7930
Extracted from page: 3
","State v. Harris, 59 Mo. 550, 1875 WL 7930 (Mo. Mar. 01, 1875)
","Mar. 01, 1875",Missouri,Overruled by," 1.  State v. Clough 
38 S.W.2d 36 , 327 Mo. 700 , Mo. , (NO. 30915 )
","Mar. 25, 1931"
"Supreme Court of Missouri. February 01, 1875 59 Mo. 204 1875 WL 11732
Extracted from page: 4
","Bissig v. Britton, 59 Mo. 204, 1875 WL 11732 (Mo. 1875)
","June 15, 1875",Missouri,Abrogated by," 1.  Quackenboss v. Harbaugh 
249 S.W. 940 , 298 Mo. 240 , Mo. , (NO. 22761 22767 )
","Mar. 05, 1923"
"Supreme Court of Missouri. March 01, 1872 50 Mo. 204 1872 WL 7905
Extracted from page: 5
","Lodge v. Samuels, 50 Mo. 204, 1872 WL 7905 (Mo. Mar. 01, 1872)
","Mar. 01, 1872",Missouri,Overruled by," 1.  Weber v. Armstrong 
70 Mo. 217 , 1879 WL 7791 , Mo.
","Oct. 01, 1879"
"Supreme Court of Missouri. October 01, 1872 51 Mo. 111 1872 WL 8009
Extracted from page: 6
","State v. Peck, 51 Mo. 111, 1872 WL 8009 (Mo. Oct. 01, 1872)
","Oct. 01, 1872",Missouri,Overruled by," 1.  State v. Copeland 
65 Mo. 497 , 1877 WL 9179 , Mo.
","Oct. 01, 1877"
"Supreme Court of Missouri. March 01, 1872 50 Mo. 182 1872 WL 7902
Extracted from page: 6
","King v. Mittalberger, 50 Mo. 182, 1872 WL 7902 (Mo. Mar. 01, 1872)
","Mar. 01, 1872",Missouri,Overruled by," 1.  Davis v. Smith 
75 Mo. 219 , 1881 WL 9911 , Mo.
","Oct. 01, 1881"
"Supreme Court of Missouri. October 01, 1872 51 Mo. 154 1872 WL 8026
Extracted from page: 7
","Howell v. Reynolds County, 51 Mo. 154, 1872 WL 8026 (Mo. Oct. 01, 1872)
","Oct. 01, 1872",Missouri,Overruled by," 1.  International Bank v. Franklin County 
65 Mo. 105 , 1877 WL 9128 , 27 Am.Rep. 261 , Mo.
","Apr. 01, 1877"
"Supreme Court of Missouri. March 01, 1872 49 Mo. 480 1872 WL 7846
Extracted from page: 8
","City of Hannibal v. Hannibal & St. J.R. Co., 49 Mo. 480, 1872 WL 7846 (Mo. Mar. 01, 1872)
","Mar. 01, 1872",Missouri,Overruled by," 1.  St. Louis & S.F.R. Co. v. Gordon  
57 S.W. 742 , 157 Mo. 71 , Mo.
","June 12, 1900"
"Supreme Court of Missouri. March 01, 1872 50 Mo. 44 1872 WL 7690
Extracted from page: 8
","Gambs v. Covenant Mut. Life Ins. Co., 50 Mo. 44, 1872 WL 7690 (Mo. Mar. 01, 1872)
","Mar. 01, 1872",Missouri,Overruled by," 1.  U.S. Cas. Co. v. Kacer 
69 S.W. 370 , 169 Mo. 301 , 58 L.R.A. 436 , 92 Am.St.Rep. 641 , Mo.
","June 18, 1902"
"Supreme Court of Missouri. March 01, 1872 49 Mo. 472 1872 WL 7844
Extracted from page: 8
","State v. Newkirk, 49 Mo. 472, 1872 WL 7844 (Mo. Mar. 01, 1872)
","Mar. 01, 1872",Missouri,Overruled by," 1.  State v. Copeland 
65 Mo. 497 , 1877 WL 9179 , Mo.
","Oct. 01, 1877"
"Supreme Court of Missouri. August 01, 1872 50 Mo. 477 1872 WL 7747
Extracted from page: 9
","Ensworth v. King, 50 Mo. 477, 1872 WL 7747 (Mo. Aug. 01, 1872)
","Aug. 01, 1872",Missouri,Overruled by," 1.  Kuh v. Garvin 
28 S.W. 847 , 125 Mo. 547 , Mo.
","Dec. 18, 1894"
"2. June 11, 1901 163 Mo. 323 63 S.W. 729
Extracted from page: 11
","Stinson v. Call, 163 Mo. 323, 63 S.W. 729 (Mo. June 11, 1901)
","June 11, 1901",Missouri,Overruled by," 1.  Lawson v. Hammond
90 S.W. 431 , 191 Mo. 522 , Mo.
","Nov. 22, 1905"
"2. June 11, 1901 163 Mo. 323 63 S.W. 729
Extracted from page: 11
","Stinson v. Call, 163 Mo. 323, 63 S.W. 729 (Mo. June 11, 1901)
","June 11, 1901",Missouri,Overruled by," 2.  Moore v. Stemmons 
90 S.W. 434 , 192 Mo. 46 , Mo.
","Dec. 12, 1905"
"2. March 12, 1901 160 Mo. 640 61 S.W. 676
Extracted from page: 11
","State ex rel. Mahan v. Merchants' Bank, 160 Mo. 640, 61 S.W. 676 (Mo. Mar. 12, 1901)
","Mar. 12, 1901",Missouri,Overruled by," 1.  Shohoney v. Quincy, O. & K.C. Ry. Co. 
122 S.W. 1025 , 223 Mo. 649 , Mo.
","Nov. 27, 1909"
"2. May 07, 1901 163 Mo. 33 63 S.W. 94
Extracted from page: 12
","Von Arb v. Thomas, 163 Mo. 33, 63 S.W. 94 (Mo. May 07, 1901)
","May 07, 1901",Missouri,Overruled by," 1.  Klocke v. Klocke 
208 S.W. 825 , 273 Mo. 150 , 276 Mo. 572 , Mo. , (NO. 18819 )
","Jan. 25, 1919"
"2. February 12, 1901 160 Mo. 111 60 S.W. 1072
Extracted from page: 12
","Town of Kirkwood v. Meramec Highlands Co., 160 Mo. 111, 60 S.W. 1072 (Mo. Feb. 12, 1901)
","Feb. 12, 1901",Missouri,Overruled by," 1.  City of St. Louis v. Butler Co. 
219 S.W.2d 372 , 358 Mo. 1221 , Mo. , (NO. 40868 )
","Apr. 11, 1949"
"1. March 12, 1901 161 Mo. 673 61 S.W. 854
Extracted from page: 13
","Smoot v. Judd, 161 Mo. 673, 61 S.W. 854, 84 Am. St. Rep. 738 (Mo. Mar. 12, 1901)
","Mar. 12, 1901",Missouri,Overruled by," 1.  Smoot v. Judd  
83 S.W. 481 , 184 Mo. 508 , Mo.
","Nov. 29, 1904"
"1. May 14, 1901 162 Mo. 442 63 S.W. 80
Extracted from page: 14
","Curtis v. Moore, 162 Mo. 442, 63 S.W. 80 (Mo. May 14, 1901)
","May 14, 1901",Missouri,Overruled by," 1.  Jackson v. Johnson 
154 S.W. 759 , 248 Mo. 680 , Mo.
","Dec. 24, 1912"
"Supreme Court of Missouri. February 19, 1901 161 Mo. 188 61 S.W. 603
Extracted from page: 14
","State ex rel. Gottlieb v. Metropolitan St. Ry. Co., 161 Mo. 188, 61 S.W. 603 (Mo. Feb. 19, 1901)
","Feb. 19, 1901",Missouri,Overruled by," 1.  State ex rel. School Dist. of Kansas City v. Waddill  
52 S.W.2d 476 , 330 Mo. 1118 , Mo. , (NO. 32277 )
","July 07, 1932"
"Supreme Court of Missouri. June 18, 1901 164 Mo. 23 63 S.W. 1112
Extracted from page: 16
","State ex rel. Funkhouser v. Spencer, 164 Mo. 23, 63 S.W. 1112 (Mo. June 18, 1901)
","June 18, 1901",Missouri,Overruled by," 1.  Gantt v. Brown  
142 S.W. 422 , 238 Mo. 560 , Mo.
","Dec. 20, 1911"
"2. November 26, 1901 165 Mo. 329 65 S.W. 559
Extracted from page: 17
","State v. Prendible, 165 Mo. 329, 65 S.W. 559 (Mo. Nov. 26, 1901)
","Nov. 26, 1901",Missouri,Overruled by," 1.  State v. Heinzman
71 S.W. 1010 , 171 Mo. 629 , Mo.
","Feb. 03, 1903"
"2. November 26, 1901 165 Mo. 329 65 S.W. 559
Extracted from page: 17
","State v. Prendible, 165 Mo. 329, 65 S.W. 559 (Mo. Nov. 26, 1901)
","Nov. 26, 1901",Missouri,Overruled by," 2.  State v. Blitz 
71 S.W. 1027 , 171 Mo. 530 , Mo.
","Feb. 03, 1903"
"10, 1972 478 S.W.2d 334
Extracted from page: 20
","Ebel v. Ferguson, No. 57125, 478 S.W.2d 334 (Mo. Apr. 10, 1972)
","Apr. 10, 1972",Missouri,Overruled by," 1.  Townsend v. Townsend  
708 S.W.2d 646 , Mo. , (NO. 67602 )
","Apr. 15, 1986"
"2. November 13, 1972 486 S.W.2d 239
Extracted from page: 21
","State v. Taylor, No. 56534, 486 S.W.2d 239 (Mo. Nov. 13, 1972)
","Nov. 13, 1972",Missouri,Abrogated by," 1.  State v. March 
216 S.W.3d 663 , Mo. , (NO. SC 87902 )
","Mar. 20, 2007"
"2. November 13, 1972 487 S.W.2d 479
Extracted from page: 22
","Hoene v. Associated Dry Goods Corp., No. 55885, 487 S.W.2d 479 (Mo. Nov. 13, 1972)
","Nov. 13, 1972",Missouri,Disavowed by," 1.  Sanders v. Daniel Intern. Corp. 
682 S.W.2d 803 , Mo. , (NO. 65529 )
","Dec. 18, 1984"
"10, 1972 479 S.W.2d 433 1972 WL 359615
Extracted from page: 24
","In re T. J. H., No. 57070, 479 S.W.2d 433, 1972 WL 359615 (Mo. Apr. 10, 1972)
","Apr. 10, 1972",Missouri,Overruled by," 1.  D.E.G. v. Juvenile Officer of Jackson County  
601 S.W.3d 212 , Mo. , (NO. SC 97869 )
","June 16, 2020"
"1. December 30, 1924 306 Mo. 239 267 S.W. 605
Extracted from page: 26
","State ex rel. Pulley v. Thompson, No. 24253, 306 Mo. 239, 267 S.W. 605 (Mo. Dec. 30, 1924)
","Dec. 30, 1924",Missouri,Overruled by," 1.  Missouri Power & Light Co. v. Creed 
30 S.W.2d 605 , 325 Mo. 1194 , Mo. , (NO. 3252 )
","Aug. 02, 1930"
"2. December 31, 1924 267 S.W. 799
Extracted from page: 27
","State v. Pauly, No. 25650, 267 S.W. 799 (Mo. Dec. 31, 1924)
","Dec. 31, 1924",Missouri,Overruled by," 1.  State v. Beeler 
12 S.W.3d 294 , Mo. , (NO. SC81975 )
","Feb. 22, 2000"
"1. December 19, 1924 306 Mo. 82 267 S.W. 400
Extracted from page: 29
","Weissman v. Wells, No. 23958, 306 Mo. 82, 267 S.W. 400 (Mo. Dec. 19, 1924)
","Dec. 19, 1924",Missouri,Abrogated by," 1.  Bass v. Nooney Co. 
646 S.W.2d 765 , Mo. , (NO. 63926 )
","Feb. 23, 1983"
"14, 1951 362 Mo. 101 240 S.W.2d 106
Extracted from page: 30
","State ex rel. Southern Ry. Co. v. Mayfield, No. 41461, 362 Mo. 101, 240 S.W.2d 106 (Mo. May 14, 1951)
","May 14, 1951",Missouri,Overruled by," 1.  State ex rel. Chicago, R. I. & P. R. Co. v. Riederer  
454 S.W.2d 36 , Mo. , (NO. 55126 )
","May 11, 1970"
"1. February 12, 1951 361 Mo. 758 236 S.W.2d 588
Extracted from page: 31
","State v. Griggs, No. 42199, 361 Mo. 758, 236 S.W.2d 588 (Mo. Feb. 12, 1951)
","Feb. 12, 1951",Missouri,Overruled by," 1.  State v. Hartman  
273 S.W.2d 198 , 364 Mo. 1109 , Mo. , (NO. 44051 )
","Nov. 08, 1954"
"3. January 15, 1951 361 Mo. 671 235 S.W.2d 844
Extracted from page: 32
","Zinser v. Lucks, No. 41779, 361 Mo. 671, 235 S.W.2d 844 (Mo. Jan. 15, 1951)
","Jan. 15, 1951",Missouri,Overruled by," 1.  Gibson v. Sharp 
270 S.W.2d 721 , 364 Mo. 1007 , Mo. , (NO. 44042 )
","Sep. 13, 1954"
"3. January 15, 1951 361 Mo. 648 235 S.W.2d 851
Extracted from page: 34
","Shaw v. Armstrong, No. 41638, 361 Mo. 648, 235 S.W.2d 851 (Mo. Jan. 15, 1951)
","Jan. 15, 1951",Missouri,Overruled by," 1.  Journey v. Miler  
250 S.W.2d 164 , 363 Mo. 163 , Mo. , (NO. 42678 )
","June 16, 1952"
"11, 1951 362 Mo. 199 240 S.W.2d 877
Extracted from page: 35
","State ex Inf. Taylor v. Cumpton, No. 41996, 362 Mo. 199, 240 S.W.2d 877 (Mo. June 11, 1951)
","June 11, 1951",Missouri,Overruled by," 1.  State ex inf. Dalton v. Mosley 
286 S.W.2d 721 , 365 Mo. 711 , Mo. , (NO. 43977 )
","Jan. 09, 1956"
"Supreme Court of Missouri. March 01, 1862 31 Mo. 518 1862 WL 1908
Extracted from page: 35
","Reichard v. Manhattan Life Ins. Co., 31 Mo. 518, 1862 WL 1908 (Mo. Mar. 01, 1862)
","Mar. 01, 1862",Missouri,Overruled by," 1.  High Life Sales Co. v. Brown-Forman Corp. 
823 S.W.2d 493 , Mo. , (NO. 73494 )
","Jan. 28, 1992"
"2. July 28, 1942 349 Mo. 1193 164 S.W.2d 306
Extracted from page: 38
","Reals v. Courson, No. 37992, 349 Mo. 1193, 164 S.W.2d 306 (Mo. July 28, 1942)
","July 28, 1942",Missouri,Overruled by," 1.  Walters v. City of St. Louis  
259 S.W.2d 377 , 364 Mo. 56 , Mo. , (NO. 43648 )
","June 08, 1953"
"2. November 12, 1942 350 Mo. 309 165 S.W.2d 404
Extracted from page: 40
","State ex rel. Minihan v. Aronson, No. 37938, 350 Mo. 309, 165 S.W.2d 404 (Mo. Nov. 12, 1942)
","Nov. 12, 1942",Missouri,Overruled by," 1.  State ex rel. DePaul Health Center v. Mummert 
870 S.W.2d 820 , Mo. , (NO. 76270 )
","Feb. 22, 1994"
"10, 1942 349 Mo. 58 159 S.W.2d 813
Extracted from page: 41
","Bussen Realty Co. v. Benson, No. 37180, 349 Mo. 58, 159 S.W.2d 813 (Mo. Mar. 10, 1942)
","Mar. 10, 1942",Missouri,Overruled by," 1.  Powell v. St. Louis County  
559 S.W.2d 189 , Mo. , (NO. 60160 )
","Dec. 19, 1977"
"Supreme Court of Missouri. October 01, 1882 77 Mo. 103 1882 WL 10065
Extracted from page: 42
","State v. Woolaver, 77 Mo. 103, 1882 WL 10065 (Mo. Oct. 01, 1882)
","Oct. 01, 1882",Missouri,Overruled by," 1.  State v. Hamey 
67 S.W. 620 , 168 Mo. 167 , 57 L.R.A. 846 , Mo.
","Mar. 29, 1902"
"Supreme Court of Missouri. October 01, 1882 76 Mo. 158 1882 WL 9984
Extracted from page: 42
","State ex rel. Petts v. Staley, 76 Mo. 158, 1882 WL 9984 (Mo. Oct. 01, 1882)
","Oct. 01, 1882",Missouri,Overruled by," 1.  State ex rel. Gordon v. Hopkins 
87 Mo. 519 , 1885 WL 7992 , Mo.
","Oct. 01, 1885"
"Supreme Court of Missouri. October 01, 1882 76 Mo. 426 1882 WL 157
Extracted from page: 42
","Mills v. Post, 76 Mo. 426, 1882 WL 157 (Mo. Oct. 01, 1882)
","Oct. 01, 1882",Missouri,Overruled by," 1.  Harrison v. Smith 
83 Mo. 210 , 1884 WL 9064 , 53 Am.Rep. 571 , Mo.
","Oct. 01, 1884"
"Supreme Court of Missouri. October 01, 1882 75 Mo. 651 1882 WL 9635
Extracted from page: 43
","Conroy v. Vulcan Iron Works, 75 Mo. 651, 1882 WL 9635 (Mo. Oct. 01, 1882)
","Oct. 01, 1882",Missouri,Overruled by," 1.  Dayharsh v. Hannibal & St. J.R. Co. 
15 S.W. 554 , 103 Mo. 570 , 23 Am.St.Rep. 900 , Mo.
","Mar. 09, 1891"
"Supreme Court of Missouri. October 01, 1882 77 Mo. 91 1882 WL 164
Extracted from page: 43
","River Rendering Co. v. Behr, 77 Mo. 91, 46 Am. Rep. 6, 1882 WL 164 (Mo. Oct. 01, 1882)
","Oct. 01, 1882",Missouri,Overruled by," 1.  Valley Spring Hog Ranch Co. v. Plagmann 
220 S.W. 1 , 282 Mo. 1 , 15 A.L.R. 266 , Mo. , (NO. 21509 )
","Mar. 15, 1920"
"Supreme Court of Missouri. April 01, 1882 75 Mo. 297 1882 WL 9612
Extracted from page: 44
","State v. Butterfield, 75 Mo. 297, 1882 WL 9612 (Mo. Apr. 01, 1882)
","Apr. 01, 1882",Missouri,Overruled by," 1.  State v. Thompson 
83 Mo. 257 , 1884 WL 9482 , Mo.
","Oct. 01, 1884"
"Supreme Court of Missouri. October 01, 1882 76 Mo. 207 1882 WL 9991
Extracted from page: 44
","Kanaga v. St. Louis, L. & W.R. Co., 76 Mo. 207, 1882 WL 9991 (Mo. Oct. 01, 1882)
","Oct. 01, 1882",Missouri,Overruled by," 1.  Mueller v. Kaessmann 
84 Mo. 318 , 1884 WL 9105 , Mo.
","Oct. 01, 1884"
"Supreme Court of Missouri. October 01, 1882 77 Mo. 120 1882 WL 10067
Extracted from page: 44
","State v. Roller, 77 Mo. 120, 1882 WL 10067 (Mo. Oct. 01, 1882)
","Oct. 01, 1882",Missouri,Overruled by," 1.  State v. Summers  
44 S.W. 797 , 142 Mo. 586 , Mo.
","Feb. 16, 1898"
"Supreme Court of Missouri. April 01, 1882 75 Mo. 613 1882 WL 9634
Extracted from page: 44
","Lincoln v. Thompson, 75 Mo. 613, 1882 WL 9634 (Mo. Apr. 01, 1882)
","Apr. 01, 1882",Missouri,Overruled by," 1.  Agan v. Shannon 
15 S.W. 757 , 103 Mo. 661 , Mo.
","Mar. 09, 1891"
"2. October 09, 1950 361 Mo. 163 233 S.W.2d 666
Extracted from page: 45
","State v. Lee, No. 42091, 361 Mo. 163, 233 S.W.2d 666 (Mo. Oct. 09, 1950)
","Oct. 09, 1950",Missouri,Overruled by," 1.  State v. Chaney 
349 S.W.2d 238 , Mo. , (NO. 48242 , 48243 )
","Sep. 11, 1961"
"Missouri, Division No. 2. November 13, 1950 361 Mo. 280 234 S.W.2d 563
Extracted from page: 45
","Viselli v. Missouri Theatre Bldg. Corp., No. 41881, 361 Mo. 280, 234 S.W.2d 563 (Mo. Nov. 13, 1950)
","Nov. 13, 1950",Missouri,Abrogated by," 1.  Bass v. National Super Markets, Inc. 
911 S.W.2d 617 , Mo. , (NO. 77915 )
","Nov. 21, 1995"
"Supreme Court of Missouri. March 24, 1916 267 Mo. 524 184 S.W. 999
Extracted from page: 46
","Gold Issue Min. & Mill. Co. v. Pennsylvania Fire Ins. Co. of Philadelphia, No. 17298, 267 Mo. 524, 184 S.W. 999 (Mo. Mar. 24, 1916)
","Mar. 24, 1916",Missouri,Overruled by," 1.  State ex rel. American Cent. Life Ins. Co. v. Landwehr 
300 S.W. 294 , 318 Mo. 181 , Mo. , (NO. 28271 )
","Nov. 23, 1927"
"Supreme Court of Missouri. March 24, 1916 267 Mo. 524 184 S.W. 999
Extracted from page: 46
","Gold Issue Min. & Mill. Co. v. Pennsylvania Fire Ins. Co. of Philadelphia, No. 17298, 267 Mo. 524, 184 S.W. 999 (Mo. Mar. 24, 1916)
","Mar. 24, 1916",Missouri,Abrogated by," 2.  State ex rel. Norfolk Southern Railway Company v. Dolan
512 S.W.3d 41 , Mo. , (NO. SC 95514 )
","Feb. 28, 2017"
"1. March 14, 1922 238 S.W. 1086
Extracted from page: 46
","Kircher v. Evers, 238 S.W. 1086 (Mo. Mar. 14, 1922)
","Mar. 14, 1922",Missouri,Overruled by," 1.  City of St. Louis v. Butler Co. 
219 S.W.2d 372 , 358 Mo. 1221 , Mo. , (NO. 40868 )
","Apr. 11, 1949"
"1. July 27, 1922 243 S.W. 641
Extracted from page: 47
","Abbott v. City of Senath, No. 22522, 243 S.W. 641 (Mo. July 27, 1922)
","July 27, 1922",Missouri,Overruled by," 1.  State ex rel. Normandy Orthopedics, Inc. v. Crandall  
581 S.W.2d 829 , Mo. , (NO. 60678 )
","May 17, 1979"
"18, 1922 295 Mo. 298 243 S.W. 887
Extracted from page: 49
","State ex rel. Laclede Land & Improvement Co. v. State Tax Commission of Missouri, No. 23695, 295 Mo. 298, 243 S.W. 887 (Mo. July 18, 1922)
","July 18, 1922",Missouri,Overruled by," 1.  Brinkerhoff-Faris Trust & Savings Co. v. Hill  
19 S.W.2d 746 , 323 Mo. 180 , Mo. , (NO. 29549 )
","June 29, 1929"
"2. January 02, 1922 291 Mo. 328 236 S.W. 354
Extracted from page: 49
","State v. Pinson, No. 22907, 291 Mo. 328, 236 S.W. 354 (Mo. Jan. 02, 1922)
","Jan. 02, 1922",Missouri,Overruled by," 1.  State v. Hendrix 
56 S.W.2d 76 , 331 Mo. 658 , Mo. , (NO. 32426 )
","Dec. 14, 1932"
"06, 1922 295 Mo. 566 246 S.W. 189
Extracted from page: 50
","State ex rel. Stevens v. Wurdeman, No. 23680, 295 Mo. 566, 246 S.W. 189 (Mo. Dec. 06, 1922)
","Dec. 06, 1922",Missouri,Overruled by," 1.  State v. Harper 
473 S.W.2d 419 , Mo. , (NO. 55299 )
","Dec. 13, 1971"
"2. January 06, 1914 255 Mo. 213 164 S.W. 215
Extracted from page: 55
","State v. Foran, 255 Mo. 213, 164 S.W. 215 (Mo. Jan. 06, 1914)
","Jan. 06, 1914",Missouri,Overruled by," 1.  State v. Clough 
38 S.W.2d 36 , 327 Mo. 700 , Mo. , (NO. 30915 )
","Mar. 25, 1931"
"Supreme Court of Missouri. March 01, 1855 20 Mo. 494 1855 WL 5250
Extracted from page: 61
","Edgell v. Sigerson, 20 Mo. 494, 1855 WL 5250 (Mo. Mar. 01, 1855)
","Mar. 01, 1855",Missouri,Overruled by," 1.  Nichols v. Stevens 
25 S.W. 578 , 123 Mo. 96 , 45 Am.St.Rep. 514 , Mo.
","Feb. 27, 1894"
"2. June 05, 1931 327 Mo. 1143 39 S.W.2d 794
Extracted from page: 1
","State v. Pritchett, No. 30932, 327 Mo. 1143, 39 S.W.2d 794 (Mo. June 05, 1931)
","June 05, 1931",Missouri,Abrogated by," 1.  State v. Grim  
854 S.W.2d 403 , Mo. , (NO. 74892 )
","May 25, 1993"
"2. June 05, 1931 328 Mo. 368 40 S.W.2d 1053
Extracted from page: 6
","Menard v. Goltra, No. 29620, 328 Mo. 368, 40 S.W.2d 1053 (Mo. June 05, 1931)
","June 05, 1931",Missouri,Overruled by," 1.  McClanahan v. St. Louis Public Service Co.
251 S.W.2d 704 , 363 Mo. 500 , Mo. , (NO. 42901 )
","Oct. 13, 1952"
