DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"11, 1925 142 Va. 419 128 S.E. 516
Extracted from page: 40
","Widgins v. Norfolk & W. Ry. Co., 142 Va. 419, 128 S.E. 516 (Va. June 11, 1925)
","June 11, 1925",Virgina,Overruled by," 1.  Fitzgerald v. Holton  
99 S.E.2d 615 , 199 Va. 368 , Va.
","Sep. 06, 1957"
"17, 1925 143 Va. 531 129 S.E. 351
Extracted from page: 41
","Spencer v. Commonwealth, 143 Va. 531, 129 S.E. 351 (Va. Sep. 17, 1925)
","Sep. 17, 1925",Virgina,Overruled by," 1.  Wilson v. Commonwealth 
162 S.E. 15 , 157 Va. 962 , Va.
","Jan. 14, 1932"
"17, 1925 144 Va. 692 130 S.E. 902
Extracted from page: 43
","Barnes v. American Fertilizer Co., 144 Va. 692, 130 S.E. 902 (Va. Dec. 17, 1925)
","Dec. 17, 1925",Virgina,Abrogated by," 1.  Bonanno v. Quinn  
858 S.E.2d 181 , 299 Va. 722 , Va. , (NO. 200963 )
","May 27, 2021"
"26, 1953 194 Va. 577 74 S.E.2d 170
Extracted from page: 45
","Brumfield v. Brumfield, 194 Va. 577, 74 S.E.2d 170 (Va. Jan. 26, 1953)
","Jan. 26, 1953",Virgina,Overruled by," 1.  Smith v. Kauffman 
183 S.E.2d 190 , 212 Va. 181 , Va.
","Sep. 01, 1971"
"21, 1894 1 Va.Dec. 871 20 S.E. 826
Extracted from page: 47
","Richmond & D.R. Co. v. Scott, 20 S.E. 826, 1 Va. Dec. 871 (Va. Dec. 21, 1894)
","Dec. 21, 1894",Virgina,Overruled by," 1.  Norfolk & W.R. Co. v. Dunnaway’s Adm’r 
24 S.E. 698 , 93 Va. 29 , Va.
","Apr. 09, 1896"
"17, 1894 90 Va. 745 19 S.E. 848
Extracted from page: 47
","Shiflet v. Dowell, 90 Va. 745, 19 S.E. 848 (Va. June 17, 1894)
","June 17, 1894",Virgina,Overruled by," 1.  Fry v. Stowers 
36 S.E. 482 , 98 Va. 417 , 2 Va.Sup.Ct.Rep. 349 , Va.
","June 28, 1900"
"14, 1894 90 Va. 737 19 S.E. 878
Extracted from page: 48
","Clinch River Veneer Co. v. Kurth, 90 Va. 737, 19 S.E. 878 (Va. June 14, 1894)
","June 14, 1894",Virgina,Overruled by," 1.  Geil v. Geil  
45 S.E. 325 , 101 Va. 773 , Va.
","Sep. 17, 1903"
"Supreme Court of Virginia. April 17, 2003 265 Va. 398 578 S.E.2d 769
Extracted from page: 52
","Eden v. Weight, No. 021567, 265 Va. 398, 578 S.E.2d 769, 2003 WL 1903365 (Va. Apr. 17, 2003)
","Apr. 17, 2003",Virgina,Overruled by," 1.  Supervalu, Inc. v. Johnson 
666 S.E.2d 335 , 276 Va. 356 , Va. , (NO. 071995 )
","Sep. 12, 2008"
"Supreme Court of Virginia. June 04, 2009 278 Va. 105 677 S.E.2d 265
Extracted from page: 57
","Whitehead v. Commonwealth, No. 080775, 278 Va. 105, 677 S.E.2d 265, 2009 WL 1566835 (Va. June 04, 2009)
","June 04, 2009",Virgina,Abrogated by," 1.  Perry v. Commonwealth 
701 S.E.2d 431 , 280 Va. 572 , Va. , (NO. 092418 )
","Nov. 04, 2010"
"Supreme Court of Virginia. June 10, 1988 235 Va. 523 369 S.E.2d 397
Extracted from page: 5
","Martin v. Phillips, No. 850043, 235 Va. 523, 369 S.E.2d 397, 1988 WL 58789 (Va. June 10, 1988)
","June 10, 1988",Virgina,Overruled by," 1.  Friendly Ice Cream Corp. v. Beckner 
597 S.E.2d 34 , 268 Va. 23 , Va. , (NO. 031640 )
","June 10, 2004"
"16, 1952 193 Va. 727 71 S.E.2d 191
Extracted from page: 6
","Furey v. Furey, 193 Va. 727, 71 S.E.2d 191 (Va. June 16, 1952)
","June 16, 1952",Virgina,Overruled by," 1.  Surratt v. Thompson 
183 S.E.2d 200 , 212 Va. 191 , Va.
","Sep. 01, 1971"
"10, 1952 194 Va. 241 72 S.E.2d 241
Extracted from page: 8
","Noblett v. Commonwealth, 194 Va. 241, 72 S.E.2d 241 (Va. Sep. 10, 1952)
","Sep. 10, 1952",Virgina,Overruled by," 1.  Poole v. Commonwealth
176 S.E.2d 821 , 211 Va. 258 , Va.
","Oct. 12, 1970"
"10, 1952 194 Va. 241 72 S.E.2d 241
Extracted from page: 8
","Noblett v. Commonwealth, 194 Va. 241, 72 S.E.2d 241 (Va. Sep. 10, 1952)
","Sep. 10, 1952",Virgina,Overruled by," 2.  Minor v. Commonwealth 
191 S.E.2d 825 , 213 Va. 278 , Va.
","Oct. 09, 1972"
"20, 1893 89 Va. 895 17 S.E. 558
Extracted from page: 10
","Graybill v. Braugh, 89 Va. 895, 17 S.E. 558, 37 Am. St. Rep. 894, 21 L.R.A. 133 (Va. Apr. 20, 1893)
","Apr. 20, 1893",Virgina,Overruled by," 1.  Watkins v. Robertson 
54 S.E. 33 , 105 Va. 269 , 5 L.R.A.N.S. 1194 , 115 Am.St.Rep. 880 , Va.
","June 14, 1906"
"07, 1893 90 Va. 370 18 S.E. 843
Extracted from page: 11
","Morriss v. Virginia State Ins. Co., 90 Va. 370, 18 S.E. 843 (Va. Dec. 07, 1893)
","Dec. 07, 1893",Virgina,Overruled by," 1.  Wilson v. Wall 
38 S.E. 181 , 99 Va. 353 , 3 Va.Sup.Ct.Rep. 257 , Va.
","Mar. 21, 1901"
"17, 1929 152 Va. 965 146 S.E. 289
Extracted from page: 11
","Johnson v. Commonwealth, 152 Va. 965, 146 S.E. 289 (Va. Jan. 17, 1929)
","Jan. 17, 1929",Virgina,Overruled by," 1.  Everett v. Commonwealth 
200 S.E.2d 564 , 214 Va. 325 , Va.
","Nov. 26, 1973"
"17, 1929 152 Va. 38 146 S.E. 353
Extracted from page: 14
","Flannagan v. Northwestern Mut. Life Ins. Co., 152 Va. 38, 146 S.E. 353 (Va. Jan. 17, 1929)
","Jan. 17, 1929",Virgina,Overruled by," 1.  Gilley v. Union Life Ins. Co. 
76 S.E.2d 165 , 194 Va. 966 , Va.
","June 08, 1953"
