DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Arkansas. March 22, 2001 344 Ark. 216 40 S.W.3d 751
Extracted from page: 7
","Hill v. State, No. CR00-921, 344 Ark. 216, 40 S.W.3d 751, 2001 WL 282644 (Ark. Mar. 22, 2001)
","Mar. 22, 2001",Arkansas,Overruled by," 1.  Grillot v. State 
107 S.W.3d 136 , 353 Ark. 294 , Ark. , (NO. CR01-00792 )
","May 22, 2003"
"Supreme Court of Arkansas. May 24, 2001 345 Ark. 63 44 S.W.3d 296
Extracted from page: 10
","Lacy v. State, No. CR 00-909, 345 Ark. 63, 44 S.W.3d 296, 2001 WL 549510 (Ark. May 24, 2001)
","May 24, 2001",Arkansas,Overruled by," 1.  Grillot v. State 
107 S.W.3d 136 , 353 Ark. 294 , Ark. , (NO. CR01-00792 )
","May 22, 2003"
"Supreme Court of Arkansas. December 20, 1915 121 Ark. 482 181 S.W. 288
Extracted from page: 13
","Shelton v. Ratterree, No. 75, 121 Ark. 482, 181 S.W. 288 (Ark. Dec. 20, 1915)
","Dec. 20, 1915",Arkansas,Overruled by," 1.  Hinton v. Martin 
236 S.W. 267 , 151 Ark. 343 , Ark. , (NO. 88 )
","Jan. 16, 1922"
"Supreme Court of Arkansas. July 12, 1915 120 Ark. 69 179 S.W. 331
Extracted from page: 14
","Mays v. Blair, No. 110, 120 Ark. 69, 179 S.W. 331 (Ark. July 12, 1915)
","July 12, 1915",Arkansas,Overruled by," 1.  Hinton v. Martin  
236 S.W. 267 , 151 Ark. 343 , Ark. , (NO. 88 )
","Jan. 16, 1922"
"Supreme Court of Arkansas. March 22, 1915 117 Ark. 465 175 S.W. 40
Extracted from page: 14
","Hildreth v. Taylor, No. 253, 117 Ark. 465, 175 S.W. 40 (Ark. Mar. 22, 1915)
","Mar. 22, 1915",Arkansas,Overruled by," 1.  Brickhouse v. Hill  
268 S.W. 865 , 167 Ark. 513 , Ark. , (NO. 183 , 184 , 185 )
","Feb. 16, 1925"
"Supreme Court of Arkansas. December 11, 1995 322 Ark. 701 912 S.W.2d 1
Extracted from page: 15
","Mann v. Orrell, No. 95-680, 322 Ark. 701, 912 S.W.2d 1, 1995 WL 737899 (Ark. Dec. 11, 1995)
","Dec. 11, 1995",Arkansas,Overruled by," 1.  Jackson v. Cadillac Cowboy, Inc. 
986 S.W.2d 410 , 337 Ark. 24 , Ark. , (NO. 98-574 )
","Mar. 18, 1999"
"Supreme Court of Arkansas. May 30, 1995 320 Ark. 641 899 S.W.2d 68
Extracted from page: 16
","State v. Bickerstaff, No. CR 94-1141, 320 Ark. 641, 899 S.W.2d 68, 1995 WL 333023 (Ark. May 30, 1995)
","May 30, 1995",Arkansas,Overruled by," 1.  State v. Herndon 
226 S.W.3d 771 , 365 Ark. 185 , Ark. , (NO. CR05-612 )
","Feb. 02, 2006"
"Supreme Court of Arkansas. February 27, 1995 319 Ark. 613 893 S.W.2d 768
Extracted from page: 18
","Davis v. State, No. CR 94-898, 319 Ark. 613, 893 S.W.2d 768, 1995 WL 88149 (Ark. Feb. 27, 1995)
","Feb. 27, 1995",Arkansas,Overruled by," 1.  Thompson v. State 
958 S.W.2d 1 , 330 Ark. 746 , Ark. , (NO. 97-339 )
","Dec. 11, 1997"
"Supreme Court of Arkansas. February 20, 1995 319 Ark. 555 892 S.W.2d 496
Extracted from page: 18
","Carroll Elec. Co-op. Corp. v. Carlton, No. 94-758, 319 Ark. 555, 892 S.W.2d 496, 1995 WL 73351 (Ark. Feb. 20, 1995)
","Feb. 20, 1995",Arkansas,Overruled by," 1.  Hartford Fire Ins. Co. v. Sauer  
186 S.W.3d 229 , 358 Ark. 89 , Ark. , (NO. 04-127 )
","June 17, 2004"
"Supreme Court of Arkansas. January 17, 1995 319 Ark. 270 890 S.W.2d 592
Extracted from page: 19
","Gavin v. Gavin, No. 94-672, 319 Ark. 270, 890 S.W.2d 592, 1995 WL 17699 (Ark. Jan. 17, 1995)
","Jan. 17, 1995",Arkansas,Overruled by," 1.  Hartford Fire Ins. Co. v. Sauer 
186 S.W.3d 229 , 358 Ark. 89 , Ark. , (NO. 04-127 )
","June 17, 2004"
