DOCUMENT INFORMATION,PRIMARY CASE INFORMATION,PRIMARY CASE DATE,STATE,TREATMENT,TREATED CASE INFORMATION,TREATED CASE DATE
"Supreme Court of Montana. July 22, 1974 165 Mont. 38 525 P.2d 551
Extracted from page: 23
","Lowe v. City of Missoula, No. 12612, 165 Mont. 38, 525 P.2d 551 (Mont. July 22, 1974)
","July 22, 1974",Montana,Overruled by," 1.  Greens at Fort Missoula, LLC v. City of Missoula  
897 P.2d 1078 , 271 Mont. 398 , Mont. , (NO. 94-395 )
","June 19, 1995"
"Supreme Court of Montana. April 03, 1974 164 Mont. 197 520 P.2d 769
Extracted from page: 24
","Lentz v. Prudential Ins. Co. of America, No. 12541, 164 Mont. 197, 520 P.2d 769 (Mont. Apr. 03, 1974)
","Apr. 03, 1974",Montana,Overruled by," 1.  ALPS Property & Casualty Insurance Company v. McLean & McLean, PLLP 
425 P.3d 651 , 392 Mont. 236 , 2018 MT 190 , Mont. , (NO. DA 16-0739 )
","Aug. 07, 2018"
"Supreme Court of Montana. January 23, 1974 163 Mont. 504 518 P.2d 266
Extracted from page: 24
","Lunceford v. Trenk, No. 12533, 163 Mont. 504, 518 P.2d 266 (Mont. Jan. 23, 1974)
","Jan. 23, 1974",Montana,Overruled by," 1.  Warnack v. Coneen Family Trust 
879 P.2d 715 , 266 Mont. 203 , Mont. , (NO. 93-659 )
","Aug. 16, 1994"
"Supreme Court of Montana. January 04, 1974 163 Mont. 445 517 P.2d 893
Extracted from page: 25
","Bad Horse v. Bad Horse, No. 12519, 163 Mont. 445, 517 P.2d 893 (Mont. Jan. 04, 1974)
","Jan. 04, 1974",Montana,Overruled by," 1.  In re Marriage of Limpy
636 P.2d 266 , 195 Mont. 314 , Mont. , (NO. 81-107 )
","Nov. 12, 1981"
"Supreme Court of Montana. January 04, 1974 163 Mont. 445 517 P.2d 893
Extracted from page: 25
","Bad Horse v. Bad Horse, No. 12519, 163 Mont. 445, 517 P.2d 893 (Mont. Jan. 04, 1974)
","Jan. 04, 1974",Montana,Overruled by," 2.  In re Estate of Big Spring 
255 P.3d 121 , 360 Mont. 370 , 2011 MT 109 , Mont. , (NO. DA 10-0099 )
","May 19, 2011"
"Supreme Court of Montana. December 30, 1974 165 Mont. 488 530 P.2d 442
Extracted from page: 25
","State v. Coburn, No. 12707, 165 Mont. 488, 530 P.2d 442 (Mont. Dec. 30, 1974)
","Dec. 30, 1974",Montana,Overruled by," 1.  State v. Long  
700 P.2d 153 , 216 Mont. 65 , Mont. , (NO. 84-280 )
","May 03, 1985"
"Supreme Court of Montana. March 14, 1904 30 Mont. 93 75 P. 862
Extracted from page: 26
","State v. District Court of Second Judicial Dist. of Silver Bow County, 30 Mont. 93, 75 P. 862 (Mont. Mar. 14, 1904)
","Mar. 14, 1904",Montana,Overruled by," 1.  Davis v. Bell Boy Gold Mining Co.  
54 P.2d 563 , 101 Mont. 534 , Mont. , (NO. 7481 )
","Feb. 15, 1936"
"Supreme Court of Montana. January 23, 1904 29 Mont. 415 74 P. 1084
Extracted from page: 27
","State v. De Wolfe, 29 Mont. 415, 74 P. 1084 (Mont. Jan. 23, 1904)
","Jan. 23, 1904",Montana,Overruled by," 1.  State v. Penna 
90 P. 787 , 35 Mont. 535 , Mont.
","June 27, 1907"
"Supreme Court of Montana. November 28, 1904 31 Mont. 314 78 P. 579
Extracted from page: 27
","Bond v. Hurd, No. 1961, 31 Mont. 314, 78 P. 579, 3 Am. Ann. Cas. 566 (Mont. Nov. 28, 1904)
","Nov. 28, 1904",Montana,Overruled by," 1.  State v. District Court of First Judicial Dist. in and for Lewis and Clark County
172 P. 1030 , 54 Mont. 602 , Mont. , (NO. 4212 )
","May 01, 1918"
"Supreme Court of Montana. November 28, 1904 31 Mont. 314 78 P. 579
Extracted from page: 27
","Bond v. Hurd, No. 1961, 31 Mont. 314, 78 P. 579, 3 Am. Ann. Cas. 566 (Mont. Nov. 28, 1904)
","Nov. 28, 1904",Montana,Overruled by," 2.  Kroehnke v. Gold Creek Mining Co. 
55 P.2d 678 , 102 Mont. 21 , Mont. , (NO. 7480 )
","Mar. 04, 1936"
"Supreme Court of Montana. March 16, 2010 355 Mont. 336 227 P.3d 1026
Extracted from page: 30
","Boyd v. Zurich American Ins. Co., No. DA 09-0507, 2010 MT 52, 355 Mont. 336, 227 P.3d 1026, 2010 WL 926837 (Mont. Mar. 16, 2010)
","Mar. 16, 2010",Montana,Overruled by," 1.  Ford v. Sentry Cas. Co.  
282 P.3d 687 , 365 Mont. 405 , 2012 MT 156 , Mont. , (NO. DA 11-0427 )
","July 24, 2012"
"Supreme Court of Montana. February 19, 2010 355 Mont. 225 225 P.3d 1260
Extracted from page: 31
","Morigeau v. Gorman, No. DA 09-0214, 2010 MT 36, 355 Mont. 225, 225 P.3d 1260, 2010 WL 597240 (Mont. Feb. 19, 2010)
","Feb. 19, 2010",Montana,Overruled by," 1.  In re Estate of Big Spring 
255 P.3d 121 , 360 Mont. 370 , 2011 MT 109 , Mont. , (NO. DA 10-0099 )
","May 19, 2011"
"Supreme Court of Montana. November 06, 1997 285 Mont. 341 947 P.2d 1053
Extracted from page: 40
","State v. Weigle, No. 96-496, 285 Mont. 341, 947 P.2d 1053, 1997 WL 695363 (Mont. Nov. 06, 1997)
","Nov. 06, 1997",Montana,Overruled by," 1.  State v. Herman 
188 P.3d 978 , 343 Mont. 494 , 2008 MT 187 , Mont. , (NO. DA 06-0427 )
","May 29, 2008"
"Supreme Court of Montana. October 10, 1997 285 Mont. 61 947 P.2d 57
Extracted from page: 41
","State v. Chastain, No. 96-293, 285 Mont. 61, 947 P.2d 57, 1997 WL 638514 (Mont. Oct. 10, 1997)
","Oct. 10, 1997",Montana,Overruled by," 1.  State v. Herrman  
70 P.3d 738 , 316 Mont. 198 , 2003 MT 149 , Mont. , (NO. 01-720 )
","May 28, 2003"
"Supreme Court of Montana. December 15, 1997 286 Mont. 98 951 P.2d 23
Extracted from page: 42
","Schmidt v. State, No. 97-166, 286 Mont. 98, 951 P.2d 23, 1997 WL 784014 (Mont. Dec. 15, 1997)
","Dec. 15, 1997",Montana,Abrogated by," 1.  Sherner v. Conoco, Inc.  
995 P.2d 990 , 298 Mont. 401 , 2000 O.S.H.D. (CCH) P 32,040 , 2000 MT 50 , Mont. , (NO. 98-630 )
","Feb. 29, 2000"
"Supreme Court of Montana. April 08, 1997 282 Mont. 183 936 P.2d 804
Extracted from page: 42
","State v. Gunderson, No. 95-476, 282 Mont. 183, 936 P.2d 804, 1997 WL 179360 (Mont. Apr. 08, 1997)
","Apr. 08, 1997",Montana,Overruled by," 1.  State v. Montoya
983 P.2d 937 , 295 Mont. 288 , 1999 MT 180 , Mont. , (NO. 98-727 )
","July 27, 1999"
"Supreme Court of Montana. April 08, 1997 282 Mont. 183 936 P.2d 804
Extracted from page: 42
","State v. Gunderson, No. 95-476, 282 Mont. 183, 936 P.2d 804, 1997 WL 179360 (Mont. Apr. 08, 1997)
","Apr. 08, 1997",Montana,Overruled by," 2.  State v. Gunderson 
237 P.3d 74 , 357 Mont. 142 , 2010 MT 166 , Mont. , (NO. DA 08-0499 )
","July 27, 2010"
"Supreme Court of Montana. February 04, 1997 281 Mont. 129 932 P.2d 1056
Extracted from page: 43
","State v. Pendergrass, No. 96-419, 281 Mont. 129, 932 P.2d 1056, 1997 WL 51731 (Mont. Feb. 04, 1997)
","Feb. 04, 1997",Montana,Overruled by," 1.  State v. Herman 
188 P.3d 978 , 343 Mont. 494 , 2008 MT 187 , Mont. , (NO. DA 06-0427 )
","May 29, 2008"
"Supreme Court of Montana. February 04, 1997 281 Mont. 129 932 P.2d 1056
Extracted from page: 43
","State v. Pendergrass, No. 96-419, 281 Mont. 129, 932 P.2d 1056, 1997 WL 51731 (Mont. Feb. 04, 1997)
","Feb. 04, 1997",Montana,Abrogated by," 2.  Chandler v. Mahoney
18 P.3d 312 , 302 Mont. 309 , 2000 MT 294 , Mont. , (NO. 00-474 )
","Nov. 28, 2000"
"Supreme Court of Montana. September 22, 1997 284 Mont. 474 945 P.2d 62
Extracted from page: 44
","Johnson v. Eagles Lodge Aerie 3913, No. 97-100, 284 Mont. 474, 945 P.2d 62, 1997 WL 598347 (Mont. Sep. 22, 1997)
","Sep. 22, 1997",Montana,Overruled by," 1.  Green v. Gerber  
303 P.3d 729 , 369 Mont. 20 , 2013 MT 35 , Mont. , (NO. DA 12-0054 )
","Feb. 12, 2013"
"Supreme Court of Montana. July 24, 1997 284 Mont. 481 945 P.2d 19
Extracted from page: 45
","Ingraham v. State, No. 97-241, 284 Mont. 481, 945 P.2d 19, 1997 WL 539418 (Mont. July 24, 1997)
","July 24, 1997",Montana,Overruled by," 1.  Miller v. Eleventh Judicial Dist. Court 
154 P.3d 1186 , 336 Mont. 207 , 2007 MT 58 , Mont. , (NO. OP 07-0009 )
","Mar. 06, 2007"
